Gene_ID	Expression
15S_rRNA	0
21S_rRNA	0
HRA1	114.283
ICR1	59.854
LSR1	245.821
NME1	133.139
PWR1	232.432
Q0010	0
Q0017	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0297	0
R0010W	628.895
R0020C	1073.51
R0030W	977.84
R0040C	573.992
RDN18-1	990.665
RDN18-2	998.209
RDN25-1	1244.73
RDN25-2	1326.4
RDN37-1	132.542
RDN37-2	133.042
RDN5-1	876.85
RDN5-2	633.557
RDN5-3	636.031
RDN5-4	606.355
RDN5-5	621.189
RDN5-6	876.85
RDN58-1	1080.51
RDN58-2	1304.3
RNA170	446.886
RPM1	0
RPR1	483.082
RUF20	363.004
RUF21	317.828
RUF22	0.734219
RUF23	184.588
RUF5-1	1242.31
RUF5-2	1246.96
SCR1	233.371
SRG1	474.517
TLC1	115.875
YAL001C	334.749
YAL002W	166.865
YAL003W	1444.15
YAL004W	796.286
YAL005C	1455.64
YAL007C	205.228
YAL008W	141.783
YAL009W	53.529
YAL010C	260.058
YAL011W	243.574
YAL012W	333.424
YAL013W	394.714
YAL014C	765.347
YAL015C	541.223
YAL016C-A	904.535
YAL016C-B	262.514
YAL016W	104.831
YAL017W	253.132
YAL018C	51.642
YAL019W	216.844
YAL019W-A	128.275
YAL020C	237.396
YAL021C	409.894
YAL022C	529.603
YAL023C	145.246
YAL024C	116.335
YAL025C	686.479
YAL026C	236.784
YAL026C-A	45.725
YAL027W	720.504
YAL028W	701.953
YAL029C	239.992
YAL030W	174.189
YAL031C	236.541
YAL031W-A	363.816
YAL032C	330.661
YAL033W	714.474
YAL034C	36.639
YAL034C-B	164.604
YAL034W-A	550.875
YAL035W	143.129
YAL036C	513.043
YAL037C-A	850.755
YAL037C-B	714.199
YAL037W	264.555
