Gene_ID	Expression
15S_rRNA	0
21S_rRNA	0
HRA1	125.226
ICR1	51.752
LSR1	339.197
NME1	257.115
PWR1	207.477
Q0010	0
Q0017	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0297	0
R0010W	368.201
R0020C	932.309
R0030W	1450.71
R0040C	494.798
RDN18-1	598.156
RDN18-2	602.141
RDN25-1	1012.06
RDN25-2	1081.15
RDN37-1	872.265
RDN37-2	901.871
RDN5-1	1066.9
RDN5-2	687.385
RDN5-3	697.608
RDN5-4	661.826
RDN5-5	600.471
RDN5-6	1066.9
RDN58-1	1160.07
RDN58-2	1514.66
RNA170	613.701
RPM1	0
RPR1	213.238
RUF20	236.135
RUF21	140.293
RUF22	0
RUF23	0
RUF5-1	5147.57
RUF5-2	5154.27
SCR1	998.433
SRG1	273.974
TLC1	297.026
YAL001C	281.994
YAL002W	204.029
YAL003W	1548.33
YAL004W	960.362
YAL005C	1633.95
YAL007C	929.741
YAL008W	143.338
YAL009W	62.484
YAL010C	338.724
YAL011W	238.926
YAL012W	404.087
YAL013W	47.763
YAL014C	804.963
YAL015C	412.175
YAL016C-A	101.571
YAL016C-B	378.531
YAL016W	113.693
YAL017W	252.198
YAL018C	638.272
YAL019W	329.483
YAL019W-A	138.108
YAL020C	266.819
YAL021C	446.111
YAL022C	516.717
YAL023C	750.254
YAL024C	854.224
YAL025C	286.1
YAL026C	252.564
YAL026C-A	432.653
YAL027W	408.225
YAL028W	128.436
YAL029C	343.542
YAL030W	253.512
YAL031C	199.882
YAL031W-A	258.426
YAL032C	434.822
YAL033W	576.872
YAL034C	653.877
YAL034C-B	113.492
YAL034W-A	161.509
YAL035W	163.061
YAL036C	111.396
YAL037C-A	0
YAL037C-B	1738.02
YAL037W	150.943
