Gene_ID	Expression
15S_rRNA	0
21S_rRNA	0
HRA1	277.785
ICR1	635.653
LSR1	256.848
NME1	447.572
PWR1	29.933
Q0010	0
Q0017	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0297	0
R0010W	875.885
R0020C	1449.38
R0030W	2205.8
R0040C	671.827
RDN18-1	885.245
RDN18-2	891.327
RDN25-1	1148.99
RDN25-2	1226.92
RDN37-1	270.864
RDN37-2	26.926
RDN5-1	806.417
RDN5-2	466.582
RDN5-3	445.237
RDN5-4	450.573
RDN5-5	445.237
RDN5-6	806.417
RDN58-1	937.256
RDN58-2	1180.83
RNA170	640.977
RPM1	0
RPR1	222.716
RUF20	328.841
RUF21	195.372
RUF22	0.394915
RUF23	595.705
RUF5-1	1402.28
RUF5-2	1409.59
SCR1	208.562
SRG1	264.955
TLC1	878.044
YAL001C	309.516
YAL002W	142.857
YAL003W	479.843
YAL004W	659.591
YAL005C	1338.86
YAL007C	116.749
YAL008W	234.409
YAL009W	590.763
YAL010C	322.054
YAL011W	189.361
YAL012W	976.846
YAL013W	430.411
YAL014C	855.986
YAL015C	683.363
YAL016C-A	126.286
YAL016C-B	621.273
YAL016W	135.93
YAL017W	397.494
YAL018C	444.427
YAL019W	585.093
YAL019W-A	111.016
YAL020C	250.816
YAL021C	330.306
YAL022C	543.323
YAL023C	729.742
YAL024C	646.688
YAL025C	10.109
YAL026C	166.557
YAL026C-A	604.413
YAL027W	913.739
YAL028W	165.238
YAL029C	121.646
YAL030W	342.176
YAL031C	219.627
YAL031W-A	549.726
YAL032C	498.775
YAL033W	571.614
YAL034C	824.972
YAL034C-B	158.319
YAL034W-A	375.495
YAL035W	792.843
YAL036C	11.255
YAL037C-A	0
YAL037C-B	545.741
YAL037W	264.118
