Gene_ID	Expression
15S_rRNA	0
21S_rRNA	0
HRA1	109.226
ICR1	571.864
LSR1	280.868
NME1	380.667
PWR1	355.606
Q0010	0
Q0017	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0297	0
R0010W	456.815
R0020C	1071.77
R0030W	1664.39
R0040C	432.39
RDN18-1	661.642
RDN18-2	666.063
RDN25-1	1083.94
RDN25-2	1158.58
RDN37-1	740.059
RDN37-2	755.763
RDN5-1	939.433
RDN5-2	594.823
RDN5-3	585.725
RDN5-4	640.309
RDN5-5	635.76
RDN5-6	939.433
RDN58-1	1588.09
RDN58-2	1994.95
RNA170	613.306
RPM1	0
RPR1	252.564
RUF20	336.495
RUF21	0.623125
RUF22	0.335881
RUF23	0
RUF5-1	6833.03
RUF5-2	6844.85
SCR1	854.076
SRG1	288.696
TLC1	265.758
YAL001C	30.691
YAL002W	216.452
YAL003W	1329.06
YAL004W	1425.76
YAL005C	2348
YAL007C	821.198
YAL008W	198.837
YAL009W	629.426
YAL010C	321.335
YAL011W	208.497
YAL012W	208.877
YAL013W	43.218
YAL014C	729.882
YAL015C	380.829
YAL016C-A	129.225
YAL016C-B	480.365
YAL016W	144.021
YAL017W	327.805
YAL018C	526.489
YAL019W	224.261
YAL019W-A	133.693
YAL020C	183.523
YAL021C	467.312
YAL022C	433.465
YAL023C	673.007
YAL024C	695.162
YAL025C	123.576
YAL026C	229.002
YAL026C-A	376.974
YAL027W	635.803
YAL028W	182.094
YAL029C	239.425
YAL030W	331.215
YAL031C	209.604
YAL031W-A	212.619
YAL032C	399.656
YAL033W	400.759
YAL034C	959.359
YAL034C-B	627.024
YAL034W-A	203.872
YAL035W	129.128
YAL036C	735.816
YAL037C-A	778.384
YAL037C-B	1918.34
YAL037W	189.809
