Gene_ID	Expression
15S_rRNA	0
21S_rRNA	0
HRA1	927.966
ICR1	515.379
LSR1	389.332
NME1	567.439
PWR1	25.668
Q0010	0
Q0017	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0297	0
R0010W	505.608
R0020C	1139.91
R0030W	1727.14
R0040C	459.925
RDN18-1	809.591
RDN18-2	815.047
RDN25-1	1328.35
RDN25-2	1420.53
RDN37-1	105.679
RDN37-2	105.966
RDN5-1	733.358
RDN5-2	481.994
RDN5-3	472.716
RDN5-4	477.355
RDN5-5	477.355
RDN5-6	733.358
RDN58-1	1533.86
RDN58-2	2048.05
RNA170	429.307
RPM1	0
RPR1	201.779
RUF20	279.501
RUF21	155.115
RUF22	0.358168
RUF23	0
RUF5-1	10219.7
RUF5-2	10242.4
SCR1	12.961
SRG1	366.381
TLC1	277.538
YAL001C	328.314
YAL002W	225.216
YAL003W	1308.39
YAL004W	2089.27
YAL005C	3452.34
YAL007C	823.294
YAL008W	229.096
YAL009W	67.737
YAL010C	356.061
YAL011W	253.201
YAL012W	130.956
YAL013W	459.145
YAL014C	790.593
YAL015C	36.277
YAL016C-A	154.389
YAL016C-B	455.649
YAL016W	163.598
YAL017W	416.876
YAL018C	605.047
YAL019W	181.037
YAL019W-A	140.218
YAL020C	223.482
YAL021C	449.585
YAL022C	416.391
YAL023C	608.788
YAL024C	627.945
YAL025C	768.184
YAL026C	215.181
YAL026C-A	450.655
YAL027W	664.647
YAL028W	211.294
YAL029C	180.905
YAL030W	383.738
YAL031C	241.897
YAL031W-A	351.314
YAL032C	368.141
YAL033W	44.838
YAL034C	117.752
YAL034C-B	118.073
YAL034W-A	23.771
YAL035W	117.919
YAL036C	557.562
YAL037C-A	0
YAL037C-B	2295.75
YAL037W	211.812
