	0
R_CITtcp	9.947534997112317e-09
R_13BGH	0.023989458929564618
R_13BGHe	6.00746842437746e-09
R_13GS	0.03092121019804091
R_16GS	1.0941204833624965e-20
R_23CAPPD	0.0
R_2DDA7Ptm	-0.026650851080531
R_2DHPtm	0.00041119229543595814
R_2DOXG6PP	0.0
R_2HBO	-0.002483009045930573
R_2HBt2	-0.002483009045930573
R_2HMHMBQMTm	5.102622089408721e-17
R_2HP6MPMOm	5.266008921466785e-17
R_2HPMBQMTm	5.210679352262924e-17
R_2HPMMBQMOm	5.157430747278464e-17
R_2MBACt	0.016324248474519725
R_EX_epistest_SC_e	0.0
R_EX_epist_e	0.0
R_2MBALDt	0.00010404813624198539
R_2MBALDtm	0.004188455788536438
R_2MBTOHt	0.12010021785463076
R_ACACT6p	1.5982114971133737e-07
R_2MBTOHtm	-0.004188455788536438
R_ACACT7p	1.79799612478513e-07
R_2MPPALt	0.00024204244271708308
R_ACACT8p	1.997557893522588e-07
R_ACACT9p	1.9900252615148487e-08
R_ACALDCD	0.26012024336040296
R_ACALDt	-0.0417167828272359
R_ACALDtm	-0.20496749870114306
R_ACCOAC	0.002710985804276367
R_ACCOACrm	8.810417151394745e-08
R_AGAT_SC	0.002296335252432372
R_AGPRim	0.09130795514412553
R_AGTi	0.002686595850897148
R_AHCYStm	-1.1102230246251565e-16
R_ACCOAtn	0.022527505986333463
R_2MPPALtm	0.006139100598022695
R_ACESt	0.03724830657468804
R_ACGAM6PS	-5.551115123125783e-17
R_AHCi	0.015940123861096663
R_AHMMPS	9.878348009572891e-09
R_AHSERL	7.829329569523554e-21
R_AHSERL2	0.013012470670545583
R_ACGAMPM	-5.551115123125783e-17
R_ACGKm	0.09130795514412553
R_2OBUTtm	0.12978548999899897
R_ACGSm	0.0
R_2OXOADPtim	0.00266063773918934
R_ACHBSm	0.1378897326598744
R_ACHLE1	0.0037766975354398963
R_2PHETOHt	-0.06354573970443411
R_ACHLE2	0.002114666572321506
R_ACHLE3	0.0011274104671004045
R_ACLSm	0.23415902037529354
R_2PHETOHtm	0.002358675334703908
R_ACOAHim	0.000325503334087889
R_34HPLFM	9.955169820336275e-09
R_ACOAO4p	1.398243779613097e-07
R_AICART	0.002881583624317674
R_AIRCr	0.0006087904719225268
R_AKGDam	0.0004161918614659643
R_AKGDbm	0.0004161918614659669
R_ACOAO5p	1.4982280066767393e-07
R_ACOAO6p	1.5982115203706193e-07
R_ACOAO7p	1.7979961473998576e-07
R_ACOAO8p	1.997557916654528e-07
R_ACOAO9p	1.990025495630306e-08
R_AKGMAL	-8.656417270513916e-05
R_AKGt2n	0.0
R_AKGt2r	-8.705017267462978e-05
R_34HPPOR	4.839044214295056e-19
R_AKGtp	9.186702620844756e-09
R_AKP1	0.0
R_ALASm	9.552348760048816e-09
R_ALATA_L	-0.36287389008662874
R_ALATA_Lm	-0.04270640931865208
R_ACOATA	0.0
R_ACOATAm	5.551115123125783e-17
R_ACON3MT	0.0
R_ALATRS	4.897381361318975e-21
R_34HPPt2m	0.004497662282357595
R_ALAt2r	-0.404646267300357
R_ALAtmi	0.04270640931865207
R_ACONT	0.10891102140861686
R_ACONT3m	0.0012743388745239947
R_ACONTm	0.009525132363506827
R_ACOTAim	0.09130795514412553
R_ALCD19y	5.762152097463151e-09
R_ALCD22xi	0.13154811442477007
R_ALCD22xim	0.0041884557885364685
R_34HPPt2p	1.918088632368864e-08
R_ALCD22yi	0.0006878961158439067
R_ALCD23xi	0.19334551443191897
R_ALCD23xim	0.006139100598022653
R_ALCD23yi	0.0008571936172466027
R_ALCD24xi	0.02672352034535066
R_ALCD24xim	0.0008548874056323852
R_ACP1e	9.79507546876502e-09
R_ACPSm	0.0014705618400154233
R_ACRNtm	0.031202665700465367
R_ACRNtp	7.187684805766465e-07
R_ACS	0.18477654601620283
R_ACSm	0.06451072632068452
R_ACSp	0.0
R_ACt2r	-0.15380003048811955
R_ALCD24yi	0.00011847178346717857
R_ALCD25xi	0.07388815518524662
R_ALCD25xim	0.0023586753347040017
R_ALCD25yi	0.0003275771043535931
R_ACtm	-0.027262243458026192
R_3C3HMPt	-1.486086809165954e-10
R_ACtp	-9.998634475927304e-09
R_ACtr	0.13390710371153602
R_ADA	0.005149236843807536
R_ADCL	0.0005082394333550747
R_ALCD26xi	0.8410748887903214
R_ALCD26xim	0.02596689528615456
R_ALCD2x_copy1	1.8686091516705023
R_ALCD2ir	2.750436430161902
R_ALCD2irm	0.11352003225652017
R_ADCS	0.0005082394333550747
R_3C3HMPtm	-0.028876819778888563
R_ADD	0.005273012185243443
R_ADEt2	9.88846848255135e-09
R_ADEtm	0.0
R_ADHAPR_SC	0.0021458315871372455
R_ADK1	0.1916015640670896
R_ADK1m	-0.07689258547047073
R_ADK3	0.05352550396705935
R_ALCD2x_copy2	0.07245478586636664
R_ALDD19xr	2.3649866793537264e-20
R_ALDD20xm	0.0
R_ALDD20y	6.5741563213872966e-09
R_ALDD20ym	2.6001724466550207e-09
R_ALDD22x	0.001765891276245679
R_ALDD2xm	0.0003501223149369169
R_ALDD2y	0.14535764887935865
R_ALDD2ym	0.09109734412968597
R_ADK3m	0.14140333104247116
R_ADK4	0.12175675548181442
R_ADK4m	0.0
R_ADMDC	0.005051010564376266
R_ADNCYC	0.002212396709721577
R_ADNK1	0.07036340636739383
R_ADNUC	0.006535048508968098
R_ALLTAHr	1.9627835023960927e-08
R_ALLTN	9.784644428023626e-09
R_ALLTNti	9.784644426864332e-09
R_ALLTTti	9.843190534438767e-09
R_ADNt2	9.903811912423006e-09
R_3C4MOPtm	0.0
R_ADPT	0.00019708161011271674
R_ADSK	0.11195533764561698
R_ALPHNH	9.4932550298106e-09
R_AMAOTr	0.0
R_ADSL1r	0.02322975743009592
R_AMETt2	9.93456124649173e-09
R_3DH5HPBMTm	5.37373747888822e-17
R_AMETtm	2.220446049250313e-16
R_AMID	2.367742897419404e-21
R_AMID2	0.0
R_AMID3	5.344249878076759e-22
R_ADSL2r	0.0006087904719224713
R_ADSS	0.023229757430095897
R_AMPN	0.04561016641130103
R_AMPDA	0.004981133323135839
R_3DH5HPBtm	0.0
R_AMPtn	0.0
R_ANPRT	0.0045522665221234505
R_ATPS3v	6.530483353463434e-18
R_3DSPHR	0.0
R_ATPtm_H	0.13282421045181134
R_ATPtp_H	1.4001739210441806e-07
R_ANS	6.356027736590323e-09
R_AOBUTDs	1.2939190777783185e-08
R_AP4AH	0.0014354365922788215
R_APRTO2	0.0015047494370027848
R_ARAB14LO	0.0
R_BACCL	1.768005464593505e-19
R_3HAO	2.81281672747755e-06
R_ARAB1D2	2.0255391409493937e-20
R_ARABR	9.796564113142729e-09
R_3HPH5MBDCm	5.3180882052614643e-17
R_ARAB_Dt	0.0
R_ARAB_Lt	9.796564115482909e-09
R_ARGN	6.133721943463551e-05
R_BPNT	0.11342590928073637
R_BTDD_RR	-0.4400156916626292
R_BTDt_RR	0.4400156916626292
R_3IPM3MT	8.344559555837365e-21
R_BTNt2i	0.0
R_BTSr	0.0
R_C14STR	1.344978643601024e-05
R_C22STDS	2.5084323529036263e-08
R_C22STDSx	4.3316490598929815e-06
R_C24STRer	4.346896530396204e-06
R_C3STDH1	1.3449786436009552e-05
R_ARGSL	0.0010429392302749863
R_ARGSS	0.0010429392302749863
R_ARGTRS	3.372316201354812e-20
