Gene_ID	Expression
15S_rRNA	0
21S_rRNA	0
HRA1	792.653
ICR1	219.944
LSR1	364.162
NME1	35.576
PWR1	155.687
Q0010	0
Q0017	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0297	0
R0010W	333.166
R0020C	881.37
R0030W	1055.78
R0040C	580.65
RDN18-1	798.432
RDN18-2	802.652
RDN25-1	1073.08
RDN25-2	1148.82
RDN37-1	279.862
RDN37-2	280.322
RDN5-1	1281.78
RDN5-2	803.411
RDN5-3	803.411
RDN5-4	793.191
RDN5-5	762.547
RDN5-6	1281.78
RDN58-1	1030.28
RDN58-2	1306.84
RNA170	235.513
RPM1	0
RPR1	51.657
RUF20	30.155
RUF21	218.814
RUF22	0
RUF23	0
RUF5-1	1220.49
RUF5-2	1219.44
SCR1	28.441
SRG1	603.578
TLC1	542.091
YAL001C	192.987
YAL002W	148.734
YAL003W	2596.04
YAL004W	121.83
YAL005C	240.941
YAL007C	115.116
YAL008W	559.957
YAL009W	575.445
YAL010C	127.348
YAL011W	276.344
YAL012W	741.234
YAL013W	574.243
YAL014C	661.408
YAL015C	43.979
YAL016C-A	624.199
YAL016C-B	0
YAL016W	742.523
YAL017W	816.649
YAL018C	569.008
YAL019W	554.093
YAL019W-A	14.924
YAL020C	259.577
YAL021C	516.587
YAL022C	675.311
YAL023C	146.265
YAL024C	102.003
YAL025C	484.544
YAL026C	216.544
YAL026C-A	52.759
YAL027W	443.425
YAL028W	247.754
YAL029C	23.917
YAL030W	80.967
YAL031C	195.986
YAL031W-A	294.277
YAL032C	407.837
YAL033W	142.589
YAL034C	28.055
YAL034C-B	226.708
YAL034W-A	371.011
YAL035W	252.428
YAL036C	174.61
YAL037C-A	0
YAL037C-B	693.359
YAL037W	207.932
YAL038W	821.57
