Gene_ID	Expression
15S_rRNA	0
21S_rRNA	0
HRA1	115.986
ICR1	570.246
LSR1	153.299
NME1	106.867
PWR1	18.999
Q0010	0
Q0017	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0297	0
R0010W	535.16
R0020C	1035.12
R0030W	951.496
R0040C	587.157
RDN18-1	414.94
RDN18-2	417.697
RDN25-1	612.92
RDN25-2	655.326
RDN37-1	146.994
RDN37-2	162.119
RDN5-1	635.872
RDN5-2	465.807
RDN5-3	450.307
RDN5-4	469.684
RDN5-5	438.688
RDN5-6	635.872
RDN58-1	478.119
RDN58-2	615.522
RNA170	35.373
RPM1	0
RPR1	277.095
RUF20	330.091
RUF21	200.841
RUF22	0.295115
RUF23	29.547
RUF5-1	1266.21
RUF5-2	1272.31
SCR1	779.298
SRG1	430.047
TLC1	120.789
YAL001C	301.632
YAL002W	147.489
YAL003W	1648.57
YAL004W	777.404
YAL005C	1350.28
YAL007C	253.764
YAL008W	146.48
YAL009W	545.366
YAL010C	247.359
YAL011W	236.077
YAL012W	320.334
YAL013W	398.272
YAL014C	705.155
YAL015C	498.177
YAL016C-A	690.092
YAL016C-B	25.029
YAL016W	102.122
YAL017W	211.798
YAL018C	534.141
YAL019W	270.113
YAL019W-A	149.241
YAL020C	257.318
YAL021C	437.682
YAL022C	514.632
YAL023C	170.363
YAL024C	115.575
YAL025C	936.612
YAL026C	238.601
YAL026C-A	628.948
YAL027W	735.593
YAL028W	651.203
YAL029C	238.973
YAL030W	182.413
YAL031C	215.758
YAL031W-A	355.565
YAL032C	321.983
YAL033W	744.663
YAL034C	355.867
YAL034C-B	256.309
YAL034W-A	566.687
YAL035W	164.893
YAL036C	538.509
YAL037C-A	631.981
YAL037C-B	569.977
YAL037W	300.058
