	0
R_CITtcp	9.961979685613187e-09
R_13BGH	1.0103516163303778
R_13BGHe	8.911617285799886e-09
R_13GS	1.0103516049890864
R_16GS	2.325760458189309e-22
R_23CAPPD	0.0
R_2DDA7Ptm	-1.0875022480831262
R_2DHPtm	0.009583797673116123
R_2DOXG6PP	0.0
R_2HBO	-0.009744819571352537
R_2HBt2	-0.009744819571352537
R_2HMHMBQMTm	0.0
R_2HP6MPMOm	0.0
R_2HPMBQMTm	0.0
R_2HPMMBQMOm	0.0
R_2MBACt	0.921287569928494
R_EX_epistest_SC_e	0.0
R_EX_epist_e	4.970738796299421e-08
R_2MBALDt	0.0020809893898103837
R_2MBALDtm	0.4212192090955398
R_2MBTOHt	17.552035721514756
R_ACACT6p	1.5987428677725347e-07
R_2MBTOHtm	-0.4212192090955398
R_ACACT7p	1.79861739224589e-07
R_2MPPALt	0.005199185310516441
R_ACACT8p	1.9983514520382399e-07
R_ACACT9p	1.9891120102484056e-08
R_ACALDCD	28.13017152973407
R_ACALDt	-2.5190122495351943
R_ACALDtm	-22.438411656265004
R_ACCOAC	0.3408860992531402
R_ACCOACrm	-1.0279293860548933e-08
R_AGAT_SC	0.35150663657653697
R_AGPRim	12.621108864716309
R_AGTi	0.15895987537901626
R_AHCYStm	1.1368683772161603e-13
R_ACCOAtn	1.5072441277908695
R_2MPPALtm	0.6498853129720317
R_ACESt	2.4492818383134964
R_ACGAM6PS	-2.842170943040401e-14
R_AHCi	1.561105188597294
R_AHMMPS	9.806026770172787e-09
R_AHSERL	0.0
R_AHSERL2	0.46407704903929287
R_ACGAMPM	-2.842170943040401e-14
R_ACGKm	12.621108864716309
R_2OBUTtm	18.49698757945052
R_ACGSm	2.9945755287921346e-16
R_2OXOADPtim	0.100424657595671
R_ACHBSm	18.491349463125854
R_ACHLE1	0.5657725921298427
R_2PHETOHt	-2.168975202388566
R_ACHLE2	0.39598195919003193
R_ACHLE3	0.20306802108550503
R_ACLSm	32.3297438491116
R_2PHETOHtm	0.05994266491387634
R_ACOAHim	0.0038635336325471142
R_34HPLFM	9.966458140694444e-09
R_ACOAO4p	1.3987626707786167e-07
R_AICART	0.330899322416883
R_AIRCr	0.0073524024760160955
R_AKGDam	0.06363731701952702
R_AKGDbm	0.06363731701952334
R_ACOAO5p	1.498752967436489e-07
R_ACOAO6p	1.5987424820567823e-07
R_ACOAO7p	1.798617092908738e-07
R_ACOAO8p	1.9983512568601822e-07
R_ACOAO9p	1.9891075547167687e-08
R_AKGMAL	-0.0003812843511354913
R_AKGt2n	0.0
R_AKGt2r	-0.0003813980731877109
R_34HPPOR	6.5575691312516224e-21
R_AKGtp	9.628223551771953e-09
R_AKP1	0.0
R_ALASm	9.755434421732792e-09
R_ALATA_L	-122.29958140784309
R_ALATA_Lm	-1.8373345114400053
R_ACOATA	2.842170943040401e-14
R_ACOATAm	-5.684341886080802e-14
R_ACON3MT	9.407699517506432e-22
R_ALATRS	5.895737835136311e-23
R_34HPPt2m	0.38048274599020715
R_ALAt2r	-123.98169925526395
R_ALAtmi	1.83733451144001
R_ACONT	8.30451193254467
R_ACONT3m	0.12979584102356512
R_ACONTm	3.998753545089187
R_ACOTAim	12.621108864716309
R_ALCD19y	7.101367137376625e-09
R_ALCD22xi	17.91717196525467
R_ALCD22xim	0.4212192090955549
R_34HPPt2p	1.9489050373522332e-08
R_ALCD22yi	0.1349321170930442
R_ALCD23xi	27.68169006268412
R_ALCD23xim	0.649885312972021
R_ALCD23yi	0.1816094927709174
R_ALCD24xi	3.603602329645586
R_ALCD24xim	0.08488873832873425
R_ACP1e	9.858944002631417e-09
R_ACPSm	0.05697094035427336
R_ACRNtm	6.168004239955876
R_ACRNtp	7.188962913735175e-07
R_ACS	15.75017718344034
R_ACSm	0.9608075531124369
R_ACSp	0.0
R_ACt2r	-21.975898633400863
R_ALCD24yi	0.02364191675050645
R_ALCD25xi	2.544239415499638
R_ALCD25xim	0.059942664913885876
R_ALCD25yi	0.01669182197849007
R_ACtm	0.6690393707185933
R_3C3HMPt	-5.500396582647227e-09
R_ACtp	-9.999155281548155e-09
R_ACtr	18.23614381560833
R_ADA	0.13559293873194356
R_ADCL	0.008999648281368068
R_ALCD26xi	184.70628172763813
R_ALCD26xim	4.244048701888417
R_ALCD2x_copy1	458.2639420578709
R_ALCD2ir	658.6123955017968
R_ALCD2irm	22.1505070075037
R_ADCS	0.008999648281368068
R_3C3HMPtm	-3.225981520578614
R_ADD	0.13767721093290958
R_ADEt2	9.888813760102417e-09
R_ADEtm	0.0
R_ADHAPR_SC	0.3368464462627166
R_ADK1	18.223683177345777
R_ADK1m	-8.537594831666468
R_ADK3	6.490418237114596
R_ALCD2x_copy2	11.373570998109948
R_ALDD19xr	2.7255312416695375e-22
R_ALDD20xm	0.0
R_ALDD20y	1.7658107042747707e-08
R_ALDD20ym	0.0
R_ALDD22x	0.016296828547577656
R_ALDD2xm	0.006426526350508669
R_ALDD2y	18.193010499833598
R_ALDD2ym	0.28147812241078196
R_ADK3m	9.498402403943885
R_ADK4	12.06000083219385
R_ADK4m	0.0
R_ADMDC	0.5466733841512555
R_ADNCYC	0.15414297048591813
R_ADNK1	8.969959564270928
R_ADNUC	0.7624594155230722
R_ALLTAHr	1.972037466657639e-08
R_ALLTN	9.858467819867656e-09
R_ALLTNti	9.85848669722761e-09
R_ALLTTti	9.861887489822366e-09
R_ADNt2	9.921469342433948e-09
R_3C4MOPtm	0.0
R_ADPT	0.007880841611944616
R_ADSK	15.274744858050278
R_ALPHNH	4.169692775037786e-08
R_AMAOTr	0.0
R_ADSL1r	1.8426279681507225
R_AMETt2	9.951772034008175e-09
R_3DH5HPBMTm	0.0
R_AMETtm	-5.684341886080802e-14
R_AMID	4.5412185168945346e-23
R_AMID2	0.0
R_AMID3	1.9202644182435088e-23
R_ADSL2r	0.0073524024760160955
R_ADSS	1.8426279681507338
R_AMPN	5.439257007259459
R_AMPDA	1.108222254259941
R_3DH5HPBtm	-2.842170943040401e-14
R_AMPtn	0.0
R_ANPRT	0.0054580127454532485
R_ATPS3v	1.1872541335267413e-15
R_3DSPHR	0.0
R_ATPtm_H	0.24722313430503598
R_ATPtp_H	1.4007494542291593e-07
R_ANS	0.0017048106237497744
R_AOBUTDs	0.0
R_AP4AH	0.009578207138254413
R_APRTO2	0.003997087001304198
R_ARAB14LO	0.0
R_BACCL	8.786539783953283e-22
R_3HAO	0.0
R_ARAB1D2	5.853099459125326e-22
R_ARABR	9.867335394963684e-09
R_3HPH5MBDCm	0.0
R_ARAB_Dt	0.0
R_ARAB_Lt	9.867335393209942e-09
R_ARGN	0.05869454895077196
R_BPNT	15.331715808240784
R_BTDD_RR	-49.43505931729351
R_BTDt_RR	49.43505931729348
R_3IPM3MT	2.1203499784707846e-21
R_BTNt2i	0.0
R_BTSr	0.0
R_C14STR	0.0
R_C22STDS	0.0
R_C22STDSx	8.710969226877253e-09
R_C24STRer	0.0
R_C3STDH1	0.0
R_ARGSL	0.058694538966477694
R_ARGSS	0.058694538966477694
R_ARGTRS	0.0
R_ARGTRSm	0.0
R_ARGt2m	0.0
R_ARGt2r	8.378265192732215e-09
R_ARGt6	0.0
R_ARMT	1.9999916338900057e-21
R_ASAD	-27.489610169495805
R_C3STDH2	0.0
R_C3STKR1	0.0
R_C3STKR2	0.0
R_ASNN	0.010455623477922968
R_C4STMO1	0.0
R_ASNNe	0.0061665646617630274
R_C4STMO2	0.0
R_ASNS1	0.01667610897656424
R_3MBALDt	7.599719660333903e-05
R_ASNTRS	1.3087145022443256e-22
R_ASNTRSm	1.6946620210620212e-22
