2micron	0	154
2micron	100	484
2micron	200	1546
2micron	300	3175
2micron	400	2984
2micron	500	2002
2micron	600	2147
2micron	700	2052
2micron	800	1630
2micron	900	1976
2micron	1000	1793
2micron	1100	2095
2micron	1200	2943
2micron	1300	3553
2micron	1400	3887
2micron	1500	3284
2micron	1600	903
2micron	1700	784
2micron	1800	6039
2micron	1900	10378
2micron	2000	9427
2micron	2100	4698
2micron	2200	3199
2micron	2300	3634
2micron	2400	4077
2micron	2500	2993
2micron	2600	3377
2micron	2700	2895
2micron	2800	2167
2micron	2900	2981
2micron	3000	2668
2micron	3100	1142
2micron	3200	1683
2micron	3300	2685
2micron	3400	2930
2micron	3500	3335
2micron	3600	3587
2micron	3700	3115
2micron	3800	1855
2micron	3900	960
2micron	4000	559
2micron	4100	580
2micron	4200	1404
2micron	4300	3900
2micron	4400	4162
2micron	4500	5549
2micron	4600	4989
2micron	4700	7093
2micron	4800	5926
2micron	4900	1030
2micron	5000	720
2micron	5100	3111
2micron	5200	5143
2micron	5300	3272
2micron	5400	2682
2micron	5500	1858
2micron	5600	1887
2micron	5700	2223
2micron	5800	2458
2micron	5900	3520
2micron	6000	4149
2micron	6100	4777
2micron	6200	3542
2micron	6300	519
chrI	0	9
chrI	100	3
chrI	200	23
chrI	300	16
chrI	400	59
chrI	500	6
chrI	600	15
chrI	700	29
chrI	800	18
chrI	900	16
chrI	1000	5
chrI	1100	5
chrI	1200	11
chrI	1300	13
chrI	1400	8
chrI	1500	3
chrI	1600	3
chrI	1700	6
chrI	1800	17
chrI	1900	12
chrI	2000	7
chrI	2100	29
chrI	2200	7
chrI	2300	0
chrI	2400	3
chrI	2500	9
chrI	2600	3
chrI	2700	8
chrI	9500	0
chrI	11700	13
chrI	11800	50
chrI	11900	23
chrI	12000	48
chrI	12100	40
chrI	12200	16
chrI	12300	24
chrI	12400	32
chrI	12500	75
chrI	12600	3
chrI	12700	5
chrI	12800	15
chrI	12900	14
chrI	13000	34
chrI	13100	31
chrI	13200	20
chrI	13300	24
chrI	13400	3
chrI	13700	28
chrI	13800	15
chrI	13900	34
chrI	14000	12
chrI	14100	18
chrI	14200	11
chrI	14300	3
chrI	14400	5
chrI	14500	2
chrI	14700	3
chrI	14900	9
chrI	15000	8
chrI	15100	5
chrI	15200	11
chrI	15300	6
chrI	15400	4
chrI	15500	3
chrI	15600	3
chrI	15700	27
chrI	15800	6
chrI	15900	10
chrI	16000	6
chrI	16200	3
chrI	16300	13
chrI	16400	5
chrI	16500	13
chrI	16600	4
chrI	16700	9
chrI	16800	2
chrI	16900	8
chrI	17000	3
chrI	17100	11
chrI	17200	4
chrI	17300	3
