2micron	0	310
2micron	100	774
2micron	200	1464
2micron	300	2426
2micron	400	2484
2micron	500	2041
2micron	600	2312
2micron	700	2217
2micron	800	1911
2micron	900	1843
2micron	1000	1596
2micron	1100	1848
2micron	1200	2098
2micron	1300	2066
2micron	1400	2413
2micron	1500	2156
2micron	1600	825
2micron	1700	1022
2micron	1800	4186
2micron	1900	8048
2micron	2000	8732
2micron	2100	5412
2micron	2200	3449
2micron	2300	3760
2micron	2400	4275
2micron	2500	2938
2micron	2600	2372
2micron	2700	1982
2micron	2800	1557
2micron	2900	1864
2micron	3000	1960
2micron	3100	1322
2micron	3200	1534
2micron	3300	2144
2micron	3400	2115
2micron	3500	2143
2micron	3600	2385
2micron	3700	2418
2micron	3800	1812
2micron	3900	988
2micron	4000	714
2micron	4100	650
2micron	4200	1680
2micron	4300	3863
2micron	4400	4429
2micron	4500	5167
2micron	4600	5718
2micron	4700	6423
2micron	4800	4156
2micron	4900	1083
2micron	5000	730
2micron	5100	2322
2micron	5200	3194
2micron	5300	2365
2micron	5400	2095
2micron	5500	1818
2micron	5600	1663
2micron	5700	1676
2micron	5800	1995
2micron	5900	2261
2micron	6000	2548
2micron	6100	3187
2micron	6200	2706
2micron	6300	554
chrI	0	8
chrI	100	22
chrI	200	32
chrI	300	24
chrI	400	43
chrI	500	15
chrI	600	16
chrI	700	32
chrI	800	10
chrI	900	30
chrI	1000	6
chrI	1100	24
chrI	1200	17
chrI	1300	13
chrI	1400	11
chrI	1500	3
chrI	1600	11
chrI	1700	28
chrI	1800	20
chrI	1900	15
chrI	2000	12
chrI	2100	36
chrI	2200	11
chrI	2300	1
chrI	2400	4
chrI	2500	4
chrI	2600	4
chrI	2700	9
chrI	11700	6
chrI	11800	24
chrI	11900	20
chrI	12000	33
chrI	12100	20
chrI	12200	9
chrI	12300	15
chrI	12400	20
chrI	12500	60
chrI	12600	4
chrI	12700	3
chrI	12800	15
chrI	12900	18
chrI	13000	40
chrI	13100	46
chrI	13200	38
chrI	13300	12
chrI	13400	4
chrI	13700	44
chrI	13800	28
chrI	13900	41
chrI	14000	14
chrI	14100	11
chrI	14200	8
chrI	14300	12
chrI	14400	15
chrI	14500	8
chrI	14700	0
chrI	14800	5
chrI	14900	4
chrI	15000	6
chrI	15100	16
chrI	15200	10
chrI	15300	3
chrI	15400	16
chrI	15500	2
chrI	15600	5
chrI	15700	38
chrI	15800	13
chrI	15900	11
chrI	16000	8
chrI	16200	17
chrI	16300	21
chrI	16400	13
chrI	16500	18
chrI	16600	11
chrI	16700	16
chrI	16800	4
chrI	16900	7
chrI	17000	5
chrI	17100	18
chrI	17200	5
chrI	17300	4
chrI	17400	19
chrI	17500	8
chrI	17600	5
chrI	17700	16
chrI	17800	4
chrI	17900	7
chrI	18000	19
chrI	18100	5
chrI	18200	14
chrI	18300	12
chrI	18400	6
chrI	18500	3
chrI	18600	13
chrI	18700	19
chrI	18800	35
chrI	18900	36
chrI	19000	52
chrI	19200	9
chrI	19300	16
chrI	19400	44
chrI	19500	10
chrI	19600	16
chrI	19700	21
chrI	19800	14
chrI	19900	11
chrI	20000	12
chrI	20100	11
chrI	20200	5
chrI	20300	15
chrI	20400	9
chrI	20500	26
chrI	20600	19
chrI	20700	5
chrI	20800	13
chrI	20900	7
chrI	21000	6
chrI	21200	1
chrI	21300	6
chrI	21400	1
chrI	21500	10
chrI	21600	20
chrI	21700	16
chrI	21800	3
chrI	21900	24
chrI	22000	27
chrI	22100	27
chrI	22200	11
chrI	22300	4
chrI	22400	3
chrI	22500	0
chrI	22600	11
chrI	22700	14
chrI	22800	44
chrI	22900	32
chrI	23000	20
chrI	23100	28
chrI	23200	4
chrI	23300	12
chrI	23400	2
chrI	23500	16
chrI	23600	28
chrI	23700	18
chrI	23800	0
chrI	23900	18
chrI	24000	60
chrI	24100	63
chrI	24200	35
chrI	24300	24
chrI	24400	20
chrI	24500	37
chrI	24600	34
chrI	24700	45
chrI	24800	19
chrI	24900	12
chrI	25000	8
chrI	25100	14
chrI	25200	41
chrI	25300	28
chrI	25400	58
chrI	25500	48
chrI	25600	61
chrI	25700	22
chrI	26000	14
chrI	26100	16
chrI	26200	20
chrI	26300	16
chrI	26400	4
chrI	26500	8
chrI	26600	1
chrI	26700	13
chrI	26800	8
chrI	26900	8
chrI	27000	53
chrI	27100	20
chrI	27200	51
chrI	27300	119
chrI	27400	59
chrI	27500	23
chrI	27600	21
chrI	27700	15
chrI	27800	26
chrI	27900	32
chrI	28000	38
chrI	28100	20
chrI	28200	22
chrI	28300	33
chrI	28400	40
chrI	28500	24
chrI	28600	17
chrI	28700	32
chrI	28800	28
chrI	28900	32
chrI	29000	18
chrI	29100	23
chrI	29200	20
chrI	29300	34
chrI	29400	8
chrI	29500	7
chrI	29600	26
chrI	29700	36
chrI	29800	5
chrI	29900	14
chrI	30000	11
chrI	30100	20
chrI	30200	35
chrI	30300	13
chrI	30400	25
chrI	30500	19
chrI	30600	4
chrI	30700	40
chrI	30800	24
chrI	30900	34
chrI	31000	36
chrI	31100	54
chrI	31200	86
chrI	31300	128
chrI	31400	106
chrI	31500	68
chrI	31600	69
chrI	31700	57
chrI	31800	66
chrI	31900	55
chrI	32000	57
chrI	32100	41
chrI	32200	44
chrI	32300	47
chrI	32400	52
chrI	32500	60
chrI	32600	86
chrI	32700	56
chrI	32800	60
chrI	32900	84
chrI	33000	68
chrI	33100	50
chrI	33200	87
chrI	33300	76
chrI	33400	72
chrI	33500	85
chrI	33600	56
chrI	33700	32
chrI	33800	28
chrI	33900	29
chrI	34000	18
chrI	34100	22
chrI	34200	40
chrI	34300	48
chrI	34400	50
chrI	34500	65
chrI	34600	78
chrI	34700	72
chrI	34800	104
chrI	34900	76
chrI	35000	111
chrI	35100	89
chrI	35200	108
chrI	35300	77
chrI	35400	72
chrI	35500	44
chrI	35600	46
chrI	35700	27
chrI	35800	52
chrI	35900	51
chrI	36000	37
chrI	36100	72
chrI	36200	32
chrI	36300	28
chrI	36400	35
chrI	36500	31
chrI	36600	32
chrI	36700	46
chrI	36800	43
chrI	36900	47
chrI	37000	55
chrI	37100	30
chrI	37200	28
chrI	37300	56
chrI	37400	35
chrI	37500	61
chrI	37600	61
chrI	37700	44
chrI	37800	42
chrI	37900	60
chrI	38000	47
chrI	38100	44
chrI	38200	29
chrI	38300	36
chrI	38400	57
chrI	38500	34
chrI	38600	46
chrI	38700	58
chrI	38800	31
chrI	38900	45
chrI	39000	32
chrI	39100	43
chrI	39200	64
chrI	39300	48
chrI	39400	39
chrI	39500	36
chrI	39600	13
chrI	39700	17
chrI	39800	47
chrI	39900	32
chrI	40000	25
chrI	40100	44
chrI	40200	29
chrI	40300	48
chrI	40400	91
chrI	40500	36
chrI	40600	39
chrI	40700	51
chrI	40800	35
chrI	40900	23
chrI	41000	38
chrI	41100	26
chrI	41200	44
chrI	41300	68
chrI	41400	41
chrI	41500	57
chrI	41600	47
chrI	41700	36
chrI	41800	41
chrI	41900	48
chrI	42000	64
chrI	42100	52
chrI	42200	65
chrI	42300	106
chrI	42400	122
chrI	42500	108
chrI	42600	100
chrI	42700	93
chrI	42800	61
chrI	42900	64
chrI	43000	69
chrI	43100	43
chrI	43200	64
chrI	43300	43
chrI	43400	32
chrI	43500	38
chrI	43600	41
chrI	43700	43
chrI	43800	32
chrI	43900	40
chrI	44000	40
chrI	44100	32
chrI	44200	17
chrI	44300	33
chrI	44400	26
chrI	44500	28
chrI	44600	23
chrI	44700	27
chrI	44800	32
chrI	44900	43
chrI	45000	45
chrI	45100	32
chrI	45200	12
chrI	45300	12
chrI	45400	6
chrI	45500	14
chrI	45600	25
chrI	45700	25
chrI	45800	28
chrI	45900	27
chrI	46000	20
chrI	46100	30
chrI	46200	28
chrI	46300	37
chrI	46400	29
chrI	46500	20
chrI	46600	29
chrI	46700	47
chrI	46800	36
chrI	46900	57
chrI	47000	26
chrI	47100	42
chrI	47200	53
chrI	47300	31
chrI	47400	21
chrI	47500	27
chrI	47600	46
chrI	47700	48
chrI	47800	22
chrI	47900	39
chrI	48000	33
chrI	48100	35
chrI	48200	17
chrI	48300	22
chrI	48400	31
chrI	48500	52
chrI	48600	49
chrI	48700	37
chrI	48800	71
chrI	48900	60
chrI	49000	40
chrI	49100	60
chrI	49200	47
chrI	49300	44
chrI	49400	28
chrI	49500	26
chrI	49600	32
chrI	49700	46
chrI	49800	42
chrI	49900	53
chrI	50000	59
chrI	50100	59
chrI	50200	56
chrI	50300	56
chrI	50400	46
chrI	50500	44
chrI	50600	51
chrI	50700	37
chrI	50800	67
chrI	50900	50
chrI	51000	43
chrI	51100	40
chrI	51200	37
chrI	51300	52
chrI	51400	41
chrI	51500	47
chrI	51600	33
chrI	51700	12
chrI	51800	28
chrI	51900	49
chrI	52000	39
chrI	52100	30
chrI	52200	30
chrI	52300	29
chrI	52400	52
chrI	52500	65
chrI	52600	56
chrI	52700	64
chrI	52800	84
chrI	52900	98
chrI	53000	99
chrI	53100	99
chrI	53200	88
chrI	53300	73
chrI	53400	47
chrI	53500	56
chrI	53600	60
chrI	53700	57
chrI	53800	53
chrI	53900	42
chrI	54000	48
chrI	54100	37
chrI	54200	34
chrI	54300	34
chrI	54400	48
chrI	54500	36
chrI	54600	44
chrI	54700	56
chrI	54800	54
chrI	54900	49
chrI	55000	74
chrI	55100	82
chrI	55200	61
chrI	55300	44
chrI	55400	52
chrI	55500	39
chrI	55600	45
chrI	55700	48
chrI	55800	23
chrI	55900	28
chrI	56000	37
chrI	56100	52
chrI	56200	36
chrI	56300	33
chrI	56400	35
chrI	56500	45
chrI	56600	41
chrI	56700	49
chrI	56800	30
chrI	56900	24
chrI	57000	51
chrI	57100	42
chrI	57200	48
chrI	57300	75
chrI	57400	84
chrI	57500	78
chrI	57600	108
chrI	57700	103
chrI	57800	60
chrI	57900	45
chrI	58000	62
chrI	58100	66
chrI	58200	46
chrI	58300	84
chrI	58400	87
chrI	58500	50
chrI	58600	56
chrI	58700	49
chrI	58800	44
chrI	58900	47
chrI	59000	71
chrI	59100	52
chrI	59200	47
chrI	59300	36
chrI	59400	64
chrI	59500	24
chrI	59600	38
chrI	59700	44
chrI	59800	43
chrI	59900	26
chrI	60000	49
chrI	60100	47
chrI	60200	57
chrI	60300	35
chrI	60400	45
chrI	60500	52
chrI	60600	46
chrI	60700	44
chrI	60800	36
chrI	60900	24
chrI	61000	28
chrI	61100	36
chrI	61200	21
chrI	61300	35
chrI	61400	31
chrI	61500	28
chrI	61600	30
chrI	61700	16
chrI	61800	25
chrI	61900	36
chrI	62000	39
chrI	62100	40
chrI	62200	26
chrI	62300	44
chrI	62400	40
chrI	62500	29
chrI	62600	32
chrI	62700	44
chrI	62800	50
chrI	62900	40
chrI	63000	36
chrI	63100	27
chrI	63200	17
chrI	63300	37
chrI	63400	22
chrI	63500	38
chrI	63600	16
chrI	63700	29
chrI	63800	11
chrI	63900	47
chrI	64000	28
chrI	64100	33
